frame_id,timestamp_sec,timestamp_iso,fps,step_id,step_name,activity,anomaly,instruction,lid_angle_deg,lid_state,wrist_cam_x,wrist_cam_y,wrist_cam_z,wrist_rack_x,wrist_rack_y,wrist_rack_z,elbow_angle_deg,shoulder_angle_deg,body_orientation_deg,rom_violated,container_rack_x,container_rack_y,container_rack_z,container_xmin,container_ymin,container_xmax,container_ymax,component_rack_x,component_rack_y,component_rack_z,component_xmin,component_ymin,component_xmax,component_ymax,component_state,component_is_inside,hand_to_object_dist_m,llm_verified_step,llm_verified_name,llm_confidence,llm_reason
28,20.585,2026-09-10T11:22:09.803877Z,30.0,2,OBJECT_EXTRACTED,IDLE,NONE,Red box extracted. Next step: Please extract the yellow box.,60.2,OPEN,0.104,0.109,1.1,0.105,-0.805,2.207,145.0,0.0,-137.7,1,0.107,-0.704,2.381,842.6,648.2,1282.4,976.7,0.107,-0.699,2.384,851.0,654.5,1273.5,981.0,APPROACHED,1,0.206,2,OBJECT_EXTRACTED,1.0,Deterministic validation consensus.
29,20.946,2026-09-10T11:22:10.164685Z,30.0,2,OBJECT_EXTRACTED,IDLE,NONE,Red box extracted. Next step: Please extract the yellow box.,59.6,OPEN,0.103,0.11,1.1,0.104,-0.805,2.207,145.0,0.0,-137.7,1,0.108,-0.703,2.382,844.1,649.2,1283.0,976.9,0.105,-0.7,2.383,847.1,653.9,1274.2,978.7,APPROACHED,1,0.205,2,OBJECT_EXTRACTED,1.0,Deterministic validation consensus.
30,21.123,2026-09-10T11:22:10.341693Z,30.0,2,OBJECT_EXTRACTED,IDLE,NONE,Red box extracted. Next step: Please extract the yellow box.,59.5,OPEN,0.105,0.11,1.1,0.104,-0.805,2.207,145.0,0.0,-137.7,1,0.107,-0.703,2.382,844.0,648.8,1281.7,976.9,0.105,-0.7,2.384,847.0,654.1,1274.3,979.1,APPROACHED,1,0.205,2,OBJECT_EXTRACTED,1.0,Deterministic validation consensus.
31,21.544,2026-09-10T11:22:10.762504Z,30.0,2,OBJECT_EXTRACTED,IDLE,NONE,Red box extracted. Next step: Please extract the yellow box.,59.1,OPEN,0.103,0.109,1.1,0.103,-0.805,2.207,145.0,0.0,-137.7,1,0.108,-0.702,2.382,843.8,651.0,1283.2,977.4,0.107,-0.699,2.384,850.6,654.2,1273.7,981.5,APPROACHED,1,0.206,2,OBJECT_EXTRACTED,1.0,Deterministic validation consensus.
32,22.006,2026-09-10T11:22:11.224946Z,30.0,2,OBJECT_EXTRACTED,IDLE,NONE,Red box extracted. Next step: Please extract the yellow box.,59.6,OPEN,0.104,0.108,1.1,0.104,-0.806,2.207,145.0,0.0,-137.7,1,0.108,-0.703,2.382,843.7,648.7,1282.7,977.3,0.105,-0.7,2.383,847.1,654.1,1274.4,978.5,APPROACHED,1,0.206,2,OBJECT_EXTRACTED,1.0,Deterministic validation consensus.
33,22.505,2026-09-10T11:22:11.724200Z,30.0,2,OBJECT_EXTRACTED,IDLE,NONE,Red box extracted. Next step: Please extract the yellow box.,59.6,OPEN,0.102,0.109,1.1,0.103,-0.806,2.207,145.0,0.0,-137.7,1,0.108,-0.703,2.382,844.7,649.4,1282.2,976.7,0.105,-0.7,2.383,846.3,653.6,1274.3,979.1,APPROACHED,1,0.205,2,OBJECT_EXTRACTED,1.0,Deterministic validation consensus.
34,23.162,2026-09-10T11:22:12.381274Z,30.0,2,OBJECT_EXTRACTED,IDLE,NONE,Red box extracted. Next step: Please extract the yellow box.,59.8,OPEN,0.102,0.109,1.1,0.103,-0.806,2.207,145.0,0.0,-137.7,1,0.108,-0.704,2.382,844.8,649.5,1281.7,976.0,0.104,-0.701,2.383,845.6,653.4,1273.9,978.8,APPROACHED,1,0.205,2,OBJECT_EXTRACTED,1.0,Deterministic validation consensus.
35,23.569,2026-09-10T11:22:12.787726Z,30.0,2,OBJECT_EXTRACTED,IDLE,NONE,Red box extracted. Next step: Please extract the yellow box.,60.3,OPEN,0.102,0.108,1.1,0.102,-0.806,2.207,145.0,0.0,-137.7,1,0.108,-0.703,2.382,844.0,649.6,1282.5,976.6,0.104,-0.7,2.383,845.8,654.0,1274.1,978.6,APPROACHED,1,0.206,2,OBJECT_EXTRACTED,1.0,Deterministic validation consensus.
36,24.25,2026-09-10T11:22:13.469055Z,30.0,2,OBJECT_EXTRACTED,IDLE,NONE,Red box extracted. Next step: Please extract the yellow box.,60.4,OPEN,0.107,0.109,1.1,0.104,-0.806,2.207,145.0,0.0,-137.7,1,0.108,-0.702,2.382,843.7,650.7,1283.2,977.9,0.105,-0.7,2.383,846.7,653.7,1274.3,978.5,APPROACHED,1,0.205,2,OBJECT_EXTRACTED,1.0,Deterministic validation consensus.
37,24.995,2026-09-10T11:22:14.213384Z,30.0,2,OBJECT_EXTRACTED,IDLE,NONE,Red box extracted. Next step: Please extract the yellow box.,60.7,OPEN,0.104,0.11,1.1,0.104,-0.805,2.207,145.0,0.0,-137.7,1,0.108,-0.703,2.382,844.5,650.5,1282.3,977.0,0.106,-0.7,2.383,848.2,653.8,1274.4,978.6,APPROACHED,1,0.205,2,OBJECT_EXTRACTED,1.0,Deterministic validation consensus.
38,25.261,2026-09-10T11:22:14.479983Z,30.0,2,OBJECT_EXTRACTED,IDLE,NONE,Red box extracted. Next step: Please extract the yellow box.,61.1,OPEN,0.1,0.11,1.1,0.102,-0.805,2.208,145.0,0.0,-137.7,1,0.108,-0.702,2.382,844.0,651.2,1283.6,977.1,0.108,-0.702,2.383,852.2,652.6,1274.2,976.6,APPROACHED,1,0.203,2,OBJECT_EXTRACTED,1.0,Deterministic validation consensus.
39,25.448,2026-09-10T11:22:14.667282Z,30.0,2,OBJECT_EXTRACTED,IDLE,NONE,Red box extracted. Next step: Please extract the yellow box.,61.0,OPEN,0.104,0.11,1.1,0.103,-0.805,2.208,145.0,0.0,-137.7,1,0.107,-0.703,2.382,843.2,650.0,1282.3,975.8,0.108,-0.701,2.383,851.8,652.8,1274.3,977.6,APPROACHED,1,0.204,2,OBJECT_EXTRACTED,1.0,Deterministic validation consensus.
40,26.464,2026-09-10T11:22:15.682402Z,30.0,2,OBJECT_EXTRACTED,IDLE,NONE,Red box extracted. Next step: Please extract the yellow box.,61.1,OPEN,0.098,0.109,1.1,0.1,-0.805,2.207,145.0,0.0,-137.7,1,0.108,-0.703,2.382,844.2,650.0,1282.3,975.9,0.106,-0.699,2.384,850.0,653.7,1274.0,981.6,APPROACHED,1,0.206,2,OBJECT_EXTRACTED,1.0,Deterministic validation consensus.
41,27.215,2026-09-10T11:22:16.433880Z,30.0,2,OBJECT_EXTRACTED,IDLE,NONE,Red box extracted. Next step: Please extract the yellow box.,60.8,OPEN,0.097,0.109,1.1,0.099,-0.805,2.207,145.0,0.0,-137.7,1,0.107,-0.703,2.382,842.9,650.2,1282.5,977.1,0.105,-0.7,2.383,847.3,653.4,1273.7,979.1,APPROACHED,1,0.205,2,OBJECT_EXTRACTED,1.0,Deterministic validation consensus.
42,27.685,2026-09-10T11:22:16.903336Z,30.0,2,OBJECT_EXTRACTED,IDLE,NONE,Red box extracted. Next step: Please extract the yellow box.,60.5,OPEN,0.098,0.109,1.1,0.099,-0.805,2.207,145.0,0.0,-137.7,1,0.108,-0.703,2.382,843.9,650.2,1282.9,977.3,0.105,-0.701,2.383,847.4,653.5,1274.8,978.5,APPROACHED,1,0.205,2,OBJECT_EXTRACTED,1.0,Deterministic validation consensus.
43,28.001,2026-09-10T11:22:17.219917Z,30.0,2,OBJECT_EXTRACTED,IDLE,NONE,Red box extracted. Next step: Please extract the yellow box.,65.9,OPEN,0.101,0.108,1.1,0.1,-0.806,2.207,145.0,0.0,-137.7,1,0.108,-0.704,2.381,843.4,648.8,1283.0,976.2,0.107,-0.699,2.384,850.8,655.0,1273.5,980.4,APPROACHED,1,0.207,2,OBJECT_EXTRACTED,1.0,Deterministic validation consensus.
44,28.4,2026-09-10T11:22:17.619166Z,30.0,2,OBJECT_EXTRACTED,IDLE,NONE,Red box extracted. Next step: Please extract the yellow box.,65.3,OPEN,0.1,0.11,1.1,0.1,-0.805,2.207,145.0,0.0,-137.7,1,0.107,-0.703,2.382,843.7,649.8,1282.0,976.6,0.107,-0.701,2.383,851.2,652.6,1274.3,977.7,APPROACHED,1,0.204,2,OBJECT_EXTRACTED,1.0,Deterministic validation consensus.
45,28.792,2026-09-10T11:22:18.010385Z,30.0,2,OBJECT_EXTRACTED,IDLE,NONE,Red box extracted. Next step: Please extract the yellow box.,64.5,OPEN,0.099,0.11,1.1,0.099,-0.805,2.207,145.0,0.0,-137.7,1,0.107,-0.704,2.382,843.9,649.6,1282.1,975.9,0.104,-0.794,2.329,929.2,655.1,1191.0,769.4,APPROACHED,1,0.122,2,OBJECT_EXTRACTED,1.0,Deterministic validation consensus.
