frame_id,timestamp_sec,timestamp_iso,fps,step_id,step_name,activity,anomaly,instruction,lid_angle_deg,lid_state,wrist_cam_x,wrist_cam_y,wrist_cam_z,wrist_rack_x,wrist_rack_y,wrist_rack_z,elbow_angle_deg,shoulder_angle_deg,body_orientation_deg,rom_violated,container_rack_x,container_rack_y,container_rack_z,container_xmin,container_ymin,container_xmax,container_ymax,component_rack_x,component_rack_y,component_rack_z,component_xmin,component_ymin,component_xmax,component_ymax,component_state,component_is_inside,hand_to_object_dist_m,llm_verified_step,llm_verified_name,llm_confidence,llm_reason
11,2.577,2026-09-10T09:03:16.583771Z,30.0,1,BOX_OPENED,IDLE,NONE,Container open. Next step: Please extract the red box.,53.5,OPEN,0.08,0.209,1.1,0.08,-0.719,2.259,145.0,0.0,-137.7,1,0.104,-0.701,2.383,843.1,655.7,1275.6,975.3,0.025,-0.62,2.372,944.0,832.0,1026.0,952.0,APPROACHED,1,0.159,1,BOX_OPENED,1.0,Deterministic validation consensus.
12,2.64,2026-09-10T09:03:16.647237Z,30.0,1,BOX_OPENED,IDLE,NONE,Container open. Next step: Please extract the red box.,53.3,OPEN,0.08,0.21,1.1,0.08,-0.719,2.259,145.0,0.0,-137.7,1,0.104,-0.701,2.383,842.4,656.2,1276.0,975.1,0.059,-0.67,2.343,960.0,784.0,1078.0,886.0,GRASPED,1,0.1,1,BOX_OPENED,1.0,Deterministic validation consensus.
13,2.705,2026-09-10T09:03:16.712468Z,30.0,1,BOX_OPENED,IDLE,NONE,Container open. Next step: Please extract the red box.,54.0,OPEN,0.079,0.209,1.1,0.08,-0.719,2.26,145.0,0.0,-137.7,1,0.103,-0.7,2.383,842.2,657.0,1275.6,975.6,-0.068,-0.623,2.37,857.0,804.0,928.0,974.0,APPROACHED,1,0.208,1,BOX_OPENED,1.0,Deterministic validation consensus.
14,2.774,2026-09-10T09:03:16.781242Z,30.0,1,BOX_OPENED,IDLE,NONE,Container open. Next step: Please extract the red box.,53.9,OPEN,0.078,0.209,1.1,0.079,-0.719,2.259,145.0,0.0,-137.7,1,0.103,-0.701,2.383,842.7,656.5,1275.5,975.7,0.061,-0.641,2.36,970.0,792.0,1072.0,944.0,APPROACHED,1,0.128,1,BOX_OPENED,1.0,Deterministic validation consensus.
15,2.84,2026-09-10T09:03:16.847113Z,30.0,1,BOX_OPENED,IDLE,NONE,Container open. Next step: Please extract the red box.,54.7,OPEN,0.076,0.21,1.1,0.077,-0.719,2.26,145.0,0.0,-137.7,1,0.103,-0.701,2.383,842.4,655.7,1275.6,975.3,0.077,-0.654,2.352,970.0,792.0,1104.0,914.0,GRASPED,1,0.113,1,BOX_OPENED,1.0,Deterministic validation consensus.
16,2.932,2026-09-10T09:03:16.939520Z,30.0,1,BOX_OPENED,IDLE,NONE,Container open. Next step: Please extract the red box.,54.8,OPEN,0.079,0.207,1.1,0.078,-0.72,2.259,145.0,0.0,-137.7,1,0.103,-0.701,2.383,842.2,656.8,1274.9,975.0,0.036,-0.65,2.355,856.0,747.0,1136.0,969.0,APPROACHED,1,0.126,1,BOX_OPENED,1.0,Deterministic validation consensus.
17,3.01,2026-09-10T09:03:17.017228Z,30.0,1,BOX_OPENED,IDLE,NONE,Container open. Next step: Please extract the red box.,54.2,OPEN,0.078,0.208,1.1,0.078,-0.72,2.259,145.0,0.0,-137.7,1,0.103,-0.701,2.383,842.3,656.7,1275.4,975.4,0.045,-0.693,2.33,862.0,743.0,1148.0,872.0,GRASPED,1,0.083,1,BOX_OPENED,1.0,Deterministic validation consensus.
18,3.103,2026-09-10T09:03:17.109669Z,30.0,1,BOX_OPENED,IDLE,NONE,Container open. Next step: Please extract the red box.,53.2,OPEN,0.077,0.208,1.1,0.078,-0.72,2.259,145.0,0.0,-137.7,1,0.102,-0.7,2.383,841.6,657.5,1274.8,975.2,-0.042,-0.615,2.375,858.0,830.0,978.0,967.0,APPROACHED,1,0.197,1,BOX_OPENED,1.0,Deterministic validation consensus.
19,3.184,2026-09-10T09:03:17.190752Z,30.0,1,BOX_OPENED,IDLE,NONE,Container open. Next step: Please extract the red box.,53.3,OPEN,0.076,0.208,1.1,0.076,-0.72,2.259,145.0,0.0,-137.7,1,0.103,-0.701,2.383,842.2,657.1,1275.3,975.0,0.0,-0.706,2.322,900.0,754.0,1020.0,832.0,GRASPED,1,0.101,1,BOX_OPENED,1.0,Deterministic validation consensus.
20,3.27,2026-09-10T09:03:17.276746Z,30.0,1,BOX_OPENED,IDLE,NONE,Container open. Next step: Please extract the red box.,53.0,OPEN,0.075,0.21,1.1,0.075,-0.719,2.258,145.0,0.0,-137.7,1,0.102,-0.701,2.383,841.7,656.3,1274.3,974.9,0.056,-0.705,2.323,954.0,749.0,1078.0,840.0,GRASPED,1,0.07,1,BOX_OPENED,1.0,Deterministic validation consensus.
21,3.338,2026-09-10T09:03:17.345423Z,30.0,1,BOX_OPENED,IDLE,NONE,Container open. Next step: Please extract the red box.,52.8,OPEN,0.075,0.21,1.1,0.075,-0.718,2.258,145.0,0.0,-137.7,1,0.103,-0.701,2.383,841.9,656.4,1275.1,975.7,0.049,-0.705,2.323,930.0,749.0,1088.0,840.0,GRASPED,1,0.072,1,BOX_OPENED,1.0,Deterministic validation consensus.
22,3.398,2026-09-10T09:03:17.404961Z,30.0,1,BOX_OPENED,IDLE,NONE,Container open. Next step: Please extract the red box.,52.4,OPEN,0.075,0.21,1.1,0.075,-0.718,2.258,145.0,0.0,-137.7,1,0.103,-0.7,2.383,842.7,657.6,1275.1,975.3,-0.022,-0.718,2.315,886.0,754.0,990.0,804.0,GRASPED,1,0.113,1,BOX_OPENED,1.0,Deterministic validation consensus.
23,3.461,2026-09-10T09:03:17.467602Z,30.0,1,BOX_OPENED,IDLE,NONE,Container open. Next step: Please extract the red box.,52.5,OPEN,0.075,0.21,1.1,0.075,-0.718,2.258,145.0,0.0,-137.7,1,0.103,-0.7,2.384,842.6,657.6,1275.2,975.5,-0.062,-0.64,2.36,859.0,810.0,936.0,928.0,APPROACHED,1,0.189,1,BOX_OPENED,1.0,Deterministic validation consensus.
24,3.521,2026-09-10T09:03:17.528309Z,30.0,1,BOX_OPENED,IDLE,NONE,Container open. Next step: Please extract the red box.,52.5,OPEN,0.075,0.21,1.1,0.075,-0.718,2.258,145.0,0.0,-137.7,1,0.103,-0.701,2.383,841.9,656.7,1275.6,975.1,-0.04,-0.718,2.315,854.0,755.0,986.0,802.0,APPROACHED,1,0.129,1,BOX_OPENED,1.0,Deterministic validation consensus.
25,3.581,2026-09-10T09:03:17.588485Z,30.0,1,BOX_OPENED,IDLE,NONE,Container open. Next step: Please extract the red box.,52.6,OPEN,0.074,0.21,1.1,0.075,-0.718,2.258,145.0,0.0,-137.7,1,0.103,-0.7,2.383,842.3,657.5,1275.2,975.1,0.027,-0.672,2.342,902.0,752.0,1072.0,912.0,GRASPED,1,0.107,1,BOX_OPENED,1.0,Deterministic validation consensus.
26,3.646,2026-09-10T09:03:17.653464Z,30.0,1,BOX_OPENED,IDLE,NONE,Container open. Next step: Please extract the red box.,52.9,OPEN,0.075,0.21,1.1,0.075,-0.718,2.258,145.0,0.0,-137.7,1,0.103,-0.7,2.383,842.9,657.7,1274.0,974.8,0.087,-0.637,2.362,1006.0,814.0,1088.0,930.0,APPROACHED,1,0.132,1,BOX_OPENED,1.0,Deterministic validation consensus.
27,3.709,2026-09-10T09:03:17.716137Z,30.0,1,BOX_OPENED,IDLE,NONE,Container open. Next step: Please extract the red box.,52.8,OPEN,0.076,0.21,1.1,0.075,-0.718,2.258,145.0,0.0,-137.7,1,0.103,-0.701,2.383,842.3,656.0,1275.0,975.7,0.003,-0.705,2.323,852.0,749.0,1074.0,838.0,GRASPED,1,0.098,1,BOX_OPENED,1.0,Deterministic validation consensus.
28,3.781,2026-09-10T09:03:17.788002Z,30.0,1,BOX_OPENED,IDLE,NONE,Container open. Next step: Please extract the red box.,53.9,OPEN,0.075,0.21,1.1,0.075,-0.718,2.258,145.0,0.0,-137.7,1,0.103,-0.701,2.383,842.3,656.2,1275.6,975.4,0.036,-0.698,2.327,906.0,748.0,1086.0,856.0,GRASPED,1,0.082,1,BOX_OPENED,1.0,Deterministic validation consensus.
29,3.857,2026-09-10T09:03:17.864206Z,30.0,1,BOX_OPENED,IDLE,NONE,Container open. Next step: Please extract the red box.,53.4,OPEN,0.074,0.21,1.1,0.075,-0.718,2.258,145.0,0.0,-137.7,1,0.103,-0.701,2.383,842.6,657.1,1275.2,974.8,0.064,-0.712,2.319,904.0,741.0,1144.0,832.0,GRASPED,1,0.063,1,BOX_OPENED,1.0,Deterministic validation consensus.
30,3.919,2026-09-10T09:03:17.926194Z,30.0,1,BOX_OPENED,IDLE,NONE,Container open. Next step: Please extract the red box.,53.2,OPEN,0.075,0.21,1.1,0.075,-0.718,2.258,145.0,0.0,-137.7,1,0.103,-0.701,2.383,842.7,656.2,1275.0,974.8,-0.014,-0.705,2.323,853.0,752.0,1040.0,836.0,GRASPED,1,0.111,1,BOX_OPENED,1.0,Deterministic validation consensus.
31,4.009,2026-09-10T09:03:18.016370Z,30.0,1,BOX_OPENED,IDLE,NONE,Container open. Next step: Please extract the red box.,53.0,OPEN,0.077,0.21,1.1,0.076,-0.718,2.258,145.0,0.0,-137.7,1,0.103,-0.701,2.383,842.1,656.8,1275.8,975.1,0.115,-0.699,2.326,1014.0,744.0,1136.0,858.0,GRASPED,1,0.081,1,BOX_OPENED,1.0,Deterministic validation consensus.
32,4.081,2026-09-10T09:03:18.087736Z,30.0,1,BOX_OPENED,IDLE,NONE,Container open. Next step: Please extract the red box.,53.4,OPEN,0.077,0.21,1.1,0.077,-0.718,2.258,145.0,0.0,-137.7,1,0.103,-0.701,2.383,842.3,656.1,1274.7,974.9,-0.013,-0.703,2.324,868.0,752.0,1026.0,840.0,GRASPED,1,0.112,1,BOX_OPENED,1.0,Deterministic validation consensus.
33,4.147,2026-09-10T09:03:18.154494Z,30.0,1,BOX_OPENED,IDLE,NONE,Container open. Next step: Please extract the red box.,53.5,OPEN,0.079,0.209,1.1,0.078,-0.718,2.258,145.0,0.0,-137.7,1,0.103,-0.701,2.383,842.6,656.4,1274.5,975.2,-0.018,-0.696,2.328,858.0,753.0,1026.0,856.0,APPROACHED,1,0.121,1,BOX_OPENED,1.0,Deterministic validation consensus.
34,4.221,2026-09-10T09:03:18.227638Z,30.0,1,BOX_OPENED,IDLE,NONE,Container open. Next step: Please extract the red box.,54.1,OPEN,0.08,0.209,1.1,0.079,-0.719,2.257,145.0,0.0,-137.7,1,0.103,-0.701,2.383,842.9,655.8,1274.9,975.0,0.054,-0.71,2.32,870.0,744.0,1157.0,832.0,GRASPED,1,0.068,1,BOX_OPENED,1.0,Deterministic validation consensus.
35,4.309,2026-09-10T09:03:18.316583Z,30.0,1,BOX_OPENED,IDLE,NONE,Container open. Next step: Please extract the red box.,54.5,OPEN,0.08,0.209,1.1,0.08,-0.719,2.257,145.0,0.0,-137.7,1,0.103,-0.7,2.383,842.7,656.8,1275.6,975.6,0.039,-0.715,2.317,882.0,748.0,1116.0,816.0,GRASPED,1,0.072,1,BOX_OPENED,1.0,Deterministic validation consensus.
36,4.381,2026-09-10T09:03:18.387675Z,30.0,1,BOX_OPENED,IDLE,NONE,Container open. Next step: Please extract the red box.,55.2,OPEN,0.081,0.209,1.1,0.08,-0.719,2.257,145.0,0.0,-137.7,1,0.102,-0.701,2.383,841.9,655.9,1274.5,975.2,-0.003,-0.702,2.325,862.0,748.0,1052.0,848.0,GRASPED,1,0.109,1,BOX_OPENED,1.0,Deterministic validation consensus.
37,4.449,2026-09-10T09:03:18.455966Z,30.0,1,BOX_OPENED,IDLE,NONE,Container open. Next step: Please extract the red box.,55.6,OPEN,0.081,0.209,1.1,0.081,-0.719,2.257,145.0,0.0,-137.7,1,0.103,-0.7,2.383,842.0,657.0,1275.3,975.1,0.013,-0.711,2.319,894.0,750.0,1052.0,824.0,GRASPED,1,0.092,1,BOX_OPENED,1.0,Deterministic validation consensus.
38,4.514,2026-09-10T09:03:18.521097Z,30.0,1,BOX_OPENED,IDLE,NONE,Container open. Next step: Please extract the red box.,56.3,OPEN,0.082,0.209,1.1,0.081,-0.719,2.257,145.0,0.0,-137.7,1,0.103,-0.7,2.383,841.7,657.2,1276.0,975.4,-0.01,-0.718,2.315,855.0,750.0,1044.0,808.0,GRASPED,1,0.109,1,BOX_OPENED,1.0,Deterministic validation consensus.
39,4.584,2026-09-10T09:03:18.590741Z,30.0,1,BOX_OPENED,IDLE,NONE,Container open. Next step: Please extract the red box.,56.1,OPEN,0.081,0.209,1.1,0.081,-0.719,2.257,145.0,0.0,-137.7,1,0.103,-0.7,2.383,841.6,657.1,1275.1,975.4,0.009,-0.71,2.32,918.0,752.0,1020.0,824.0,GRASPED,1,0.096,1,BOX_OPENED,1.0,Deterministic validation consensus.
40,4.647,2026-09-10T09:03:18.653829Z,30.0,1,BOX_OPENED,IDLE,NONE,Container open. Next step: Please extract the red box.,56.0,OPEN,0.081,0.188,1.1,0.081,-0.728,2.252,145.0,0.0,-137.7,1,0.103,-0.701,2.383,842.5,656.8,1275.4,974.8,0.102,-0.721,2.313,998.0,734.0,1126.0,816.0,GRASPED,1,0.065,1,BOX_OPENED,1.0,Deterministic validation consensus.
41,4.709,2026-09-10T09:03:18.716472Z,30.0,1,BOX_OPENED,IDLE,NONE,Container open. Next step: Please extract the red box.,55.8,OPEN,0.079,0.21,1.1,0.08,-0.725,2.254,145.0,0.0,-137.7,1,0.103,-0.7,2.383,841.8,657.9,1275.2,975.0,-0.014,-0.703,2.324,900.0,755.0,992.0,838.0,GRASPED,1,0.12,1,BOX_OPENED,1.0,Deterministic validation consensus.
42,4.778,2026-09-10T09:03:18.784900Z,30.0,1,BOX_OPENED,IDLE,NONE,Container open. Next step: Please extract the red box.,55.6,OPEN,0.08,0.207,1.1,0.08,-0.72,2.256,145.0,0.0,-137.7,1,0.103,-0.7,2.383,841.8,657.2,1275.8,975.2,0.019,-0.721,2.313,856.0,744.0,1102.0,806.0,GRASPED,1,0.083,1,BOX_OPENED,1.0,Deterministic validation consensus.
43,4.846,2026-09-10T09:03:18.852835Z,30.0,1,BOX_OPENED,IDLE,NONE,Container open. Next step: Please extract the red box.,56.1,OPEN,0.083,0.207,1.1,0.081,-0.721,2.256,145.0,0.0,-137.7,1,0.102,-0.701,2.383,840.4,655.9,1275.9,975.0,0.009,-0.721,2.314,854.0,720.0,1084.0,832.0,GRASPED,1,0.092,1,BOX_OPENED,1.0,Deterministic validation consensus.
44,4.915,2026-09-10T09:03:18.921689Z,30.0,1,BOX_OPENED,IDLE,NONE,Container open. Next step: Please extract the red box.,56.6,OPEN,0.086,0.208,1.1,0.084,-0.72,2.256,145.0,0.0,-137.7,1,0.102,-0.701,2.383,841.1,656.7,1273.9,974.7,-0.005,-0.696,2.328,864.0,744.0,1046.0,864.0,GRASPED,1,0.117,1,BOX_OPENED,1.0,Deterministic validation consensus.
45,4.983,2026-09-10T09:03:18.990215Z,30.0,1,BOX_OPENED,IDLE,NONE,Container open. Next step: Please extract the red box.,56.3,OPEN,0.087,0.206,1.1,0.085,-0.721,2.256,145.0,0.0,-137.7,1,0.103,-0.7,2.383,841.3,658.0,1275.3,974.5,0.189,-0.755,2.294,1040.0,694.0,1258.0,778.0,GRASPED,1,0.116,1,BOX_OPENED,1.0,Deterministic validation consensus.
