frame_id,timestamp_sec,timestamp_iso,fps,step_id,step_name,activity,anomaly,instruction,lid_angle_deg,lid_state,wrist_cam_x,wrist_cam_y,wrist_cam_z,wrist_rack_x,wrist_rack_y,wrist_rack_z,elbow_angle_deg,shoulder_angle_deg,body_orientation_deg,rom_violated,container_rack_x,container_rack_y,container_rack_z,container_xmin,container_ymin,container_xmax,container_ymax,component_rack_x,component_rack_y,component_rack_z,component_xmin,component_ymin,component_xmax,component_ymax,component_state,component_is_inside,hand_to_object_dist_m,llm_verified_step,llm_verified_name,llm_confidence,llm_reason
11,26.399,2026-09-10T11:04:56.327818Z,2.9,1,BOX_OPENED,APPROACH RED BOX,NONE,Box opened. Next step: Please take out the object.,57.8,OPEN,0.108,0.109,1.1,0.106,-0.805,2.207,145.0,0.0,-137.7,1,0.108,-0.704,2.381,845.0,647.9,1282.5,976.1,0.106,-0.7,2.384,848.5,655.2,1274.2,978.5,APPROACHED,1,0.205,1,BOX_OPENED,0.88,Container lid elevated (33.5 deg) indicating opened state.
12,28.039,2026-09-10T11:04:57.968479Z,1.5,1,BOX_OPENED,APPROACH RED BOX,NONE,Box opened. Next step: Please take out the object.,57.9,OPEN,0.106,0.111,1.1,0.106,-0.805,2.208,145.0,0.0,-137.7,1,0.108,-0.704,2.381,843.9,648.3,1282.8,975.7,0.105,-0.699,2.384,847.4,655.6,1274.2,979.1,APPROACHED,1,0.205,1,BOX_OPENED,0.88,Container lid elevated (33.5 deg) indicating opened state.
13,30.684,2026-09-10T11:05:00.613036Z,0.6,2,OBJECT_EXTRACTED,APPROACH COMPONENT BOX,NONE,Object extracted. Next step: Please return the object into the box.,58.6,OPEN,0.107,0.111,1.1,0.107,-0.804,2.208,145.0,0.0,-137.7,1,0.108,-0.703,2.382,844.1,649.5,1283.0,976.7,0.105,-0.7,2.384,847.8,654.6,1273.8,979.3,APPROACHED,1,0.205,1,BOX_OPENED,0.88,Container lid elevated (33.5 deg) indicating opened state.
14,33.376,2026-09-10T11:05:03.305284Z,0.4,2,OBJECT_EXTRACTED,APPROACH RED BOX,NONE,Object extracted. Next step: Please return the object into the box.,58.7,OPEN,0.105,0.11,1.1,0.106,-0.805,2.208,145.0,0.0,-137.7,1,0.108,-0.703,2.382,844.1,649.2,1282.6,976.3,0.104,-0.7,2.384,846.1,653.8,1273.3,979.7,APPROACHED,1,0.205,1,BOX_OPENED,0.88,Deterministic kinematic fallback verification.
15,35.94,2026-09-10T11:05:05.869207Z,0.4,2,OBJECT_EXTRACTED,APPROACH RED BOX,NONE,Object extracted. Next step: Please return the object into the box.,59.5,OPEN,0.104,0.109,1.1,0.104,-0.805,2.207,145.0,0.0,-137.7,1,0.109,-0.703,2.382,844.4,649.2,1283.6,977.9,0.106,-0.699,2.384,850.4,654.2,1273.2,981.9,APPROACHED,1,0.207,1,BOX_OPENED,0.88,Deterministic kinematic fallback verification.
16,41.969,2026-09-10T11:05:11.898116Z,0.4,2,OBJECT_EXTRACTED,APPROACH RED BOX,NONE,Object extracted. Next step: Please return the object into the box.,59.8,OPEN,0.106,0.109,1.1,0.105,-0.806,2.207,145.0,0.0,-137.7,1,0.108,-0.703,2.382,844.1,648.7,1283.2,977.8,0.105,-0.7,2.383,846.9,653.5,1273.6,978.9,APPROACHED,1,0.205,1,BOX_OPENED,0.88,Deterministic kinematic fallback verification.
17,50.447,2026-09-10T11:05:20.376508Z,0.2,2,OBJECT_EXTRACTED,APPROACH RED BOX,NONE,Object extracted. Next step: Please return the object into the box.,59.7,OPEN,0.106,0.108,1.1,0.106,-0.806,2.207,145.0,0.0,-137.7,1,0.108,-0.704,2.381,844.0,648.2,1283.0,976.8,0.104,-0.7,2.383,846.5,653.1,1273.7,979.2,APPROACHED,1,0.206,3,OBJECT_RETURNED,0.88,Component returned and seated inside container.
18,50.856,2026-09-10T11:05:20.785499Z,0.1,2,OBJECT_EXTRACTED,APPROACH COMPONENT BOX,NONE,Object extracted. Next step: Please return the object into the box.,59.1,OPEN,0.107,0.109,1.1,0.107,-0.806,2.207,145.0,0.0,-137.7,1,0.107,-0.704,2.381,843.2,648.5,1282.8,976.4,0.104,-0.7,2.383,846.0,653.6,1273.9,979.1,APPROACHED,1,0.206,3,OBJECT_RETURNED,0.88,Component returned and seated inside container.
19,51.267,2026-09-10T11:05:21.196672Z,2.4,2,OBJECT_EXTRACTED,APPROACH RED BOX,NONE,Object extracted. Next step: Please return the object into the box.,59.3,OPEN,0.107,0.11,1.1,0.107,-0.805,2.207,145.0,0.0,-137.7,1,0.108,-0.704,2.382,843.5,648.8,1283.1,976.7,0.105,-0.7,2.383,848.0,654.6,1273.8,978.5,APPROACHED,1,0.205,3,OBJECT_RETURNED,0.88,Component returned and seated inside container.
20,59.43,2026-09-10T11:05:29.359119Z,2.3,2,OBJECT_EXTRACTED,APPROACH RED BOX,NONE,Object extracted. Next step: Please return the object into the box.,59.2,OPEN,0.105,0.11,1.1,0.106,-0.805,2.207,145.0,0.0,-137.7,1,0.108,-0.704,2.381,844.4,648.5,1282.5,976.6,0.105,-0.7,2.384,847.3,654.8,1274.2,979.2,APPROACHED,1,0.206,3,OBJECT_RETURNED,0.88,Component returned and seated inside container.
