frame_id,timestamp_sec,timestamp_iso,fps,step_id,step_name,activity,anomaly,instruction,lid_angle_deg,lid_state,wrist_cam_x,wrist_cam_y,wrist_cam_z,wrist_rack_x,wrist_rack_y,wrist_rack_z,elbow_angle_deg,shoulder_angle_deg,body_orientation_deg,rom_violated,container_rack_x,container_rack_y,container_rack_z,container_xmin,container_ymin,container_xmax,container_ymax,component_rack_x,component_rack_y,component_rack_z,component_xmin,component_ymin,component_xmax,component_ymax,component_state,component_is_inside,hand_to_object_dist_m
15,2.782,2026-09-10T08:28:22.442870Z,30.0,1,BOX_OPENED,IDLE,NONE,Container open. Next step: Please extract the red box.,54.7,OPEN,-0.339,-0.277,1.1,-0.338,-1.141,2.016,145.0,0.0,-137.7,1,0.103,-0.701,2.383,842.4,655.7,1275.6,975.3,-0.354,-1.176,2.051,561.0,215.0,651.0,285.0,EXTRACTED,0,0.052
16,2.85,2026-09-10T08:28:22.510644Z,30.0,1,BOX_OPENED,IDLE,NONE,Container open. Next step: Please extract the red box.,54.8,OPEN,-0.338,-0.276,1.1,-0.339,-1.141,2.016,145.0,0.0,-137.7,1,0.103,-0.701,2.383,842.2,656.8,1274.9,975.0,-0.353,-1.175,2.051,562.0,216.0,652.0,286.0,EXTRACTED,0,0.052
17,2.906,2026-09-10T08:28:22.566262Z,30.0,1,BOX_OPENED,IDLE,NONE,Container open. Next step: Please extract the red box.,54.2,OPEN,-0.336,-0.276,1.1,-0.338,-1.14,2.016,145.0,0.0,-137.7,1,0.103,-0.701,2.383,842.3,656.7,1275.4,975.4,-0.352,-1.175,2.051,563.0,216.0,653.0,286.0,EXTRACTED,0,0.052
18,2.969,2026-09-10T08:28:22.629734Z,30.0,1,BOX_OPENED,IDLE,NONE,Container open. Next step: Please extract the red box.,53.2,OPEN,-0.337,-0.276,1.1,-0.337,-1.14,2.016,145.0,0.0,-137.7,1,0.102,-0.7,2.383,841.6,657.5,1274.8,975.2,-0.352,-1.175,2.051,563.0,216.0,653.0,286.0,EXTRACTED,0,0.052
19,3.034,2026-09-10T08:28:22.694803Z,30.0,1,BOX_OPENED,IDLE,NONE,Container open. Next step: Please extract the red box.,53.3,OPEN,-0.329,-0.277,1.1,-0.334,-1.141,2.016,145.0,0.0,-137.7,1,0.103,-0.701,2.383,842.2,657.1,1275.3,975.0,-0.344,-1.176,2.051,571.0,215.0,661.0,285.0,EXTRACTED,0,0.051
20,3.097,2026-09-10T08:28:22.757694Z,30.0,1,BOX_OPENED,IDLE,NONE,Container open. Next step: Please extract the red box.,53.0,OPEN,-0.338,-0.277,1.1,-0.335,-1.141,2.016,145.0,0.0,-137.7,1,0.102,-0.701,2.383,841.7,656.3,1274.3,974.9,-0.354,-1.176,2.051,561.0,215.0,651.0,285.0,EXTRACTED,0,0.053
21,3.161,2026-09-10T08:28:22.822033Z,30.0,1,BOX_OPENED,IDLE,NONE,Container open. Next step: Please extract the red box.,52.8,OPEN,-0.338,-0.277,1.1,-0.338,-1.141,2.016,145.0,0.0,-137.7,1,0.103,-0.701,2.383,841.9,656.4,1275.1,975.7,-0.354,-1.176,2.051,561.0,215.0,651.0,285.0,EXTRACTED,0,0.052
22,3.218,2026-09-10T08:28:22.878519Z,30.0,1,BOX_OPENED,IDLE,NONE,Container open. Next step: Please extract the red box.,52.4,OPEN,-0.338,-0.276,1.1,-0.338,-1.14,2.016,145.0,0.0,-137.7,1,0.103,-0.7,2.383,842.7,657.6,1275.1,975.3,-0.353,-1.175,2.051,562.0,216.0,652.0,286.0,EXTRACTED,0,0.052
23,3.275,2026-09-10T08:28:22.935453Z,30.0,1,BOX_OPENED,IDLE,NONE,Container open. Next step: Please extract the red box.,52.5,OPEN,-0.335,-0.277,1.1,-0.337,-1.141,2.016,145.0,0.0,-137.7,1,0.103,-0.7,2.384,842.6,657.6,1275.2,975.5,-0.351,-1.176,2.051,564.0,215.0,654.0,285.0,EXTRACTED,0,0.052
24,3.332,2026-09-10T08:28:22.992687Z,30.0,1,BOX_OPENED,IDLE,NONE,Container open. Next step: Please extract the red box.,52.5,OPEN,-0.335,-0.277,1.1,-0.336,-1.141,2.016,145.0,0.0,-137.7,1,0.103,-0.701,2.383,841.9,656.7,1275.6,975.1,-0.351,-1.176,2.051,564.0,215.0,654.0,285.0,EXTRACTED,0,0.052
25,3.395,2026-09-10T08:28:23.055255Z,30.0,2,OBJECT_EXTRACTED,IDLE,NONE,Red box extracted. Next step: Please extract the yellow box.,52.6,OPEN,-0.338,-0.277,1.1,-0.337,-1.141,2.016,145.0,0.0,-137.7,1,0.103,-0.7,2.383,842.3,657.5,1275.2,975.1,-0.353,-1.176,2.051,562.0,215.0,652.0,285.0,EXTRACTED,0,0.052
26,3.449,2026-09-10T08:28:23.110122Z,30.0,2,OBJECT_EXTRACTED,IDLE,NONE,Red box extracted. Next step: Please extract the yellow box.,52.9,OPEN,-0.34,-0.277,1.1,-0.339,-1.141,2.016,145.0,0.0,-137.7,1,0.103,-0.7,2.383,842.9,657.7,1274.0,974.8,-0.355,-1.176,2.051,560.0,215.0,650.0,285.0,EXTRACTED,0,0.052
27,3.509,2026-09-10T08:28:23.169640Z,30.0,2,OBJECT_EXTRACTED,IDLE,NONE,Red box extracted. Next step: Please extract the yellow box.,52.8,OPEN,-0.34,-0.277,1.1,-0.34,-1.141,2.016,145.0,0.0,-137.7,1,0.103,-0.701,2.383,842.3,656.0,1275.0,975.7,-0.355,-1.176,2.051,560.0,215.0,650.0,285.0,EXTRACTED,0,0.052
28,3.565,2026-09-10T08:28:23.225787Z,30.0,2,OBJECT_EXTRACTED,IDLE,NONE,Red box extracted. Next step: Please extract the yellow box.,53.9,OPEN,-0.334,-0.277,1.1,-0.337,-1.141,2.015,145.0,0.0,-137.7,1,0.103,-0.701,2.383,842.3,656.2,1275.6,975.4,-0.349,-1.176,2.051,566.0,215.0,656.0,285.0,EXTRACTED,0,0.051
29,3.625,2026-09-10T08:28:23.285790Z,30.0,2,OBJECT_EXTRACTED,IDLE,NONE,Red box extracted. Next step: Please extract the yellow box.,53.4,OPEN,-0.334,-0.277,1.1,-0.335,-1.141,2.016,145.0,0.0,-137.7,1,0.103,-0.701,2.383,842.6,657.1,1275.2,974.8,-0.349,-1.176,2.051,566.0,215.0,656.0,285.0,EXTRACTED,0,0.052
30,3.696,2026-09-10T08:28:23.356784Z,30.0,2,OBJECT_EXTRACTED,IDLE,NONE,Red box extracted. Next step: Please extract the yellow box.,53.2,OPEN,-0.337,-0.277,1.1,-0.336,-1.141,2.015,145.0,0.0,-137.7,1,0.103,-0.701,2.383,842.7,656.2,1275.0,974.8,-0.352,-1.176,2.051,563.0,215.0,653.0,285.0,EXTRACTED,0,0.053
31,3.77,2026-09-10T08:28:23.430791Z,30.0,2,OBJECT_EXTRACTED,IDLE,NONE,Red box extracted. Next step: Please extract the yellow box.,53.0,OPEN,-0.337,-0.277,1.1,-0.337,-1.141,2.016,145.0,0.0,-137.7,1,0.103,-0.701,2.383,842.1,656.8,1275.8,975.1,-0.352,-1.176,2.051,563.0,215.0,653.0,285.0,EXTRACTED,0,0.052
32,3.832,2026-09-10T08:28:23.493167Z,30.0,2,OBJECT_EXTRACTED,IDLE,NONE,Red box extracted. Next step: Please extract the yellow box.,53.4,OPEN,-0.338,-0.276,1.1,-0.338,-1.14,2.016,145.0,0.0,-137.7,1,0.103,-0.701,2.383,842.3,656.1,1274.7,974.9,-0.353,-1.175,2.051,562.0,216.0,652.0,286.0,EXTRACTED,0,0.052
33,3.893,2026-09-10T08:28:23.553371Z,30.0,2,OBJECT_EXTRACTED,IDLE,NONE,Red box extracted. Next step: Please extract the yellow box.,53.5,OPEN,-0.331,-0.276,1.1,-0.335,-1.14,2.016,145.0,0.0,-137.7,1,0.103,-0.701,2.383,842.6,656.4,1274.5,975.2,-0.346,-1.175,2.051,569.0,216.0,659.0,286.0,EXTRACTED,0,0.051
34,3.96,2026-09-10T08:28:23.621116Z,30.0,2,OBJECT_EXTRACTED,IDLE,NONE,Red box extracted. Next step: Please extract the yellow box.,54.1,OPEN,-0.33,-0.276,1.1,-0.332,-1.14,2.016,145.0,0.0,-137.7,1,0.103,-0.701,2.383,842.9,655.8,1274.9,975.0,-0.346,-1.175,2.051,569.0,216.0,659.0,286.0,EXTRACTED,0,0.052
35,4.027,2026-09-10T08:28:23.688134Z,30.0,2,OBJECT_EXTRACTED,IDLE,NONE,Red box extracted. Next step: Please extract the yellow box.,54.5,OPEN,-0.337,-0.277,1.1,-0.334,-1.14,2.016,145.0,0.0,-137.7,1,0.103,-0.7,2.383,842.7,656.8,1275.6,975.6,-0.352,-1.176,2.051,563.0,215.0,653.0,285.0,EXTRACTED,0,0.053
36,4.082,2026-09-10T08:28:23.742550Z,30.0,2,OBJECT_EXTRACTED,IDLE,NONE,Red box extracted. Next step: Please extract the yellow box.,55.2,OPEN,-0.337,-0.277,1.1,-0.337,-1.14,2.015,145.0,0.0,-137.7,1,0.102,-0.701,2.383,841.9,655.9,1274.5,975.2,-0.353,-1.176,2.051,562.0,215.0,652.0,285.0,EXTRACTED,0,0.053
37,4.142,2026-09-10T08:28:23.802393Z,30.0,2,OBJECT_EXTRACTED,IDLE,NONE,Red box extracted. Next step: Please extract the yellow box.,55.6,OPEN,-0.337,-0.277,1.1,-0.337,-1.14,2.015,145.0,0.0,-137.7,1,0.103,-0.7,2.383,842.0,657.0,1275.3,975.1,-0.353,-1.176,2.051,562.0,215.0,652.0,285.0,EXTRACTED,0,0.053
38,4.197,2026-09-10T08:28:23.857632Z,30.0,2,OBJECT_EXTRACTED,IDLE,NONE,Red box extracted. Next step: Please extract the yellow box.,56.3,OPEN,-0.33,-0.276,1.1,-0.334,-1.14,2.016,145.0,0.0,-137.7,1,0.103,-0.7,2.383,841.7,657.2,1276.0,975.4,-0.346,-1.175,2.051,569.0,216.0,659.0,286.0,EXTRACTED,0,0.052
39,4.256,2026-09-10T08:28:23.917057Z,30.0,2,OBJECT_EXTRACTED,IDLE,NONE,Red box extracted. Next step: Please extract the yellow box.,56.1,OPEN,-0.33,-0.277,1.1,-0.331,-1.14,2.015,145.0,0.0,-137.7,1,0.103,-0.7,2.383,841.6,657.1,1275.1,975.4,-0.346,-1.176,2.051,569.0,215.0,659.0,285.0,EXTRACTED,0,0.053
40,4.316,2026-09-10T08:28:23.976427Z,30.0,2,OBJECT_EXTRACTED,IDLE,NONE,Red box extracted. Next step: Please extract the yellow box.,56.0,OPEN,-0.333,-0.277,1.1,-0.332,-1.14,2.015,145.0,0.0,-137.7,1,0.103,-0.701,2.383,842.5,656.8,1275.4,974.8,-0.348,-1.176,2.051,567.0,215.0,657.0,285.0,EXTRACTED,0,0.053
41,4.379,2026-09-10T08:28:24.039416Z,30.0,2,OBJECT_EXTRACTED,IDLE,NONE,Red box extracted. Next step: Please extract the yellow box.,55.8,OPEN,-0.338,-0.277,1.1,-0.335,-1.14,2.015,145.0,0.0,-137.7,1,0.103,-0.7,2.383,841.8,657.9,1275.2,975.0,-0.353,-1.176,2.051,562.0,215.0,652.0,285.0,EXTRACTED,0,0.054
42,4.431,2026-09-10T08:28:24.092198Z,30.0,2,OBJECT_EXTRACTED,IDLE,NONE,Red box extracted. Next step: Please extract the yellow box.,55.6,OPEN,-0.338,-0.277,1.1,-0.337,-1.14,2.015,145.0,0.0,-137.7,1,0.103,-0.7,2.383,841.8,657.2,1275.8,975.2,-0.353,-1.176,2.051,562.0,215.0,652.0,285.0,EXTRACTED,0,0.053
43,4.486,2026-09-10T08:28:24.146968Z,30.0,2,OBJECT_EXTRACTED,IDLE,NONE,Red box extracted. Next step: Please extract the yellow box.,56.1,OPEN,-0.334,-0.277,1.1,-0.335,-1.14,2.015,145.0,0.0,-137.7,1,0.102,-0.701,2.383,840.4,655.9,1275.9,975.0,-0.349,-1.176,2.051,566.0,215.0,656.0,285.0,EXTRACTED,0,0.053
44,4.538,2026-09-10T08:28:24.199128Z,30.0,2,OBJECT_EXTRACTED,IDLE,NONE,Red box extracted. Next step: Please extract the yellow box.,56.6,OPEN,-0.334,-0.277,1.1,-0.334,-1.14,2.015,145.0,0.0,-137.7,1,0.102,-0.701,2.383,841.1,656.7,1273.9,974.7,-0.349,-1.176,2.051,566.0,215.0,656.0,285.0,EXTRACTED,0,0.053
45,4.592,2026-09-10T08:28:24.252386Z,30.0,2,OBJECT_EXTRACTED,IDLE,NONE,Red box extracted. Next step: Please extract the yellow box.,56.3,OPEN,-0.336,-0.277,1.1,-0.334,-1.14,2.015,145.0,0.0,-137.7,1,0.103,-0.7,2.383,841.3,658.0,1275.3,974.5,-0.351,-1.176,2.051,564.0,215.0,654.0,285.0,EXTRACTED,0,0.053
