frame_id,timestamp_sec,timestamp_iso,fps,step_id,step_name,activity,anomaly,instruction,lid_angle_deg,lid_state,wrist_cam_x,wrist_cam_y,wrist_cam_z,wrist_rack_x,wrist_rack_y,wrist_rack_z,elbow_angle_deg,shoulder_angle_deg,body_orientation_deg,rom_violated,container_rack_x,container_rack_y,container_rack_z,container_xmin,container_ymin,container_xmax,container_ymax,component_rack_x,component_rack_y,component_rack_z,component_xmin,component_ymin,component_xmax,component_ymax,component_state,component_is_inside,hand_to_object_dist_m,llm_verified_step,llm_verified_name,llm_confidence,llm_reason
11,3.34,2026-09-10T10:56:45.012919Z,30.0,1,BOX_OPENED,IDLE,NONE,Container open. Next step: Please extract the red box.,57.8,OPEN,0.108,0.109,1.1,0.107,-0.805,2.207,145.0,0.0,-137.7,1,0.108,-0.704,2.381,845.0,647.9,1282.5,976.1,0.106,-0.7,2.384,848.5,655.2,1274.2,978.5,APPROACHED,1,0.206,1,BOX_OPENED,1.0,Deterministic validation consensus.
12,3.508,2026-09-10T10:56:45.180824Z,30.0,1,BOX_OPENED,IDLE,NONE,Container open. Next step: Please extract the red box.,57.9,OPEN,0.106,0.111,1.1,0.107,-0.805,2.207,145.0,0.0,-137.7,1,0.108,-0.704,2.381,843.9,648.3,1282.8,975.7,0.105,-0.699,2.384,847.4,655.6,1274.2,979.1,APPROACHED,1,0.206,1,BOX_OPENED,1.0,Deterministic validation consensus.
13,3.66,2026-09-10T10:56:45.332568Z,30.0,2,OBJECT_EXTRACTED,IDLE,NONE,Red box extracted. Next step: Please extract the yellow box.,58.6,OPEN,0.107,0.111,1.1,0.107,-0.804,2.208,145.0,0.0,-137.7,1,0.108,-0.703,2.382,844.1,649.5,1283.0,976.7,0.105,-0.7,2.384,847.8,654.6,1273.8,979.3,APPROACHED,1,0.205,2,OBJECT_EXTRACTED,1.0,Deterministic validation consensus.
14,3.753,2026-09-10T10:56:45.426087Z,30.0,2,OBJECT_EXTRACTED,IDLE,NONE,Red box extracted. Next step: Please extract the yellow box.,58.7,OPEN,0.105,0.11,1.1,0.107,-0.805,2.208,145.0,0.0,-137.7,1,0.108,-0.703,2.382,844.1,649.2,1282.6,976.3,0.104,-0.7,2.384,846.1,653.8,1273.3,979.7,APPROACHED,1,0.205,2,OBJECT_EXTRACTED,1.0,Deterministic validation consensus.
15,3.844,2026-09-10T10:56:45.516922Z,30.0,2,OBJECT_EXTRACTED,IDLE,NONE,Red box extracted. Next step: Please extract the yellow box.,59.5,OPEN,0.104,0.109,1.1,0.105,-0.805,2.207,145.0,0.0,-137.7,1,0.109,-0.703,2.382,844.4,649.2,1283.6,977.9,0.106,-0.699,2.384,850.4,654.2,1273.2,981.9,APPROACHED,1,0.207,2,OBJECT_EXTRACTED,1.0,Deterministic validation consensus.
16,3.961,2026-09-10T10:56:45.633980Z,30.0,2,OBJECT_EXTRACTED,IDLE,NONE,Red box extracted. Next step: Please extract the yellow box.,59.8,OPEN,0.106,0.109,1.1,0.106,-0.806,2.207,145.0,0.0,-137.7,1,0.108,-0.703,2.382,844.1,648.7,1283.2,977.8,0.105,-0.7,2.383,846.9,653.5,1273.6,978.9,APPROACHED,1,0.205,2,OBJECT_EXTRACTED,1.0,Deterministic validation consensus.
17,4.051,2026-09-10T10:56:45.723672Z,30.0,2,OBJECT_EXTRACTED,IDLE,NONE,Red box extracted. Next step: Please extract the yellow box.,59.7,OPEN,0.106,0.108,1.1,0.106,-0.806,2.207,145.0,0.0,-137.7,1,0.108,-0.704,2.381,844.0,648.2,1283.0,976.8,0.104,-0.7,2.383,846.5,653.1,1273.7,979.2,APPROACHED,1,0.205,2,OBJECT_EXTRACTED,1.0,Deterministic validation consensus.
18,4.15,2026-09-10T10:56:45.822173Z,30.0,2,OBJECT_EXTRACTED,IDLE,NONE,Red box extracted. Next step: Please extract the yellow box.,59.1,OPEN,0.107,0.109,1.1,0.106,-0.806,2.207,145.0,0.0,-137.7,1,0.107,-0.704,2.381,843.2,648.5,1282.8,976.4,0.104,-0.7,2.383,846.0,653.6,1273.9,979.1,APPROACHED,1,0.206,2,OBJECT_EXTRACTED,1.0,Deterministic validation consensus.
19,4.273,2026-09-10T10:56:45.945671Z,30.0,2,OBJECT_EXTRACTED,IDLE,NONE,Red box extracted. Next step: Please extract the yellow box.,59.3,OPEN,0.107,0.11,1.1,0.107,-0.805,2.207,145.0,0.0,-137.7,1,0.108,-0.704,2.382,843.5,648.8,1283.1,976.7,0.105,-0.7,2.383,848.0,654.6,1273.8,978.5,APPROACHED,1,0.205,2,OBJECT_EXTRACTED,1.0,Deterministic validation consensus.
20,4.525,2026-09-10T10:56:46.197735Z,30.0,2,OBJECT_EXTRACTED,IDLE,NONE,Red box extracted. Next step: Please extract the yellow box.,59.2,OPEN,0.105,0.11,1.1,0.106,-0.805,2.207,145.0,0.0,-137.7,1,0.108,-0.704,2.381,844.4,648.5,1282.5,976.6,0.105,-0.7,2.384,847.3,654.8,1274.2,979.2,APPROACHED,1,0.206,2,OBJECT_EXTRACTED,1.0,Deterministic validation consensus.
21,4.652,2026-09-10T10:56:46.324683Z,30.0,2,OBJECT_EXTRACTED,IDLE,NONE,Red box extracted. Next step: Please extract the yellow box.,58.8,OPEN,0.107,0.109,1.1,0.107,-0.806,2.207,145.0,0.0,-137.7,1,0.108,-0.704,2.381,843.9,648.4,1282.9,976.5,0.104,-0.7,2.383,846.0,652.6,1273.7,980.2,APPROACHED,1,0.205,2,OBJECT_EXTRACTED,1.0,Deterministic validation consensus.
22,4.775,2026-09-10T10:56:46.447654Z,30.0,2,OBJECT_EXTRACTED,IDLE,NONE,Red box extracted. Next step: Please extract the yellow box.,58.7,OPEN,0.103,0.11,1.1,0.105,-0.805,2.207,145.0,0.0,-137.7,1,0.107,-0.704,2.381,843.7,648.3,1281.7,976.3,0.105,-0.7,2.383,846.7,653.5,1273.6,978.9,APPROACHED,1,0.205,2,OBJECT_EXTRACTED,1.0,Deterministic validation consensus.
23,4.891,2026-09-10T10:56:46.563652Z,30.0,2,OBJECT_EXTRACTED,IDLE,NONE,Red box extracted. Next step: Please extract the yellow box.,58.9,OPEN,0.101,0.109,1.1,0.103,-0.805,2.207,145.0,0.0,-137.7,1,0.107,-0.704,2.381,843.7,648.9,1282.1,976.2,0.105,-0.7,2.384,846.9,654.9,1273.6,979.0,APPROACHED,1,0.206,2,OBJECT_EXTRACTED,1.0,Deterministic validation consensus.
24,4.995,2026-09-10T10:56:46.667525Z,30.0,2,OBJECT_EXTRACTED,IDLE,NONE,Red box extracted. Next step: Please extract the yellow box.,58.6,OPEN,0.103,0.11,1.1,0.103,-0.805,2.207,145.0,0.0,-137.7,1,0.107,-0.704,2.381,843.5,649.1,1282.1,976.1,0.108,-0.701,2.383,852.5,652.5,1274.3,978.4,APPROACHED,1,0.204,2,OBJECT_EXTRACTED,1.0,Deterministic validation consensus.
25,5.119,2026-09-10T10:56:46.791932Z,30.0,2,OBJECT_EXTRACTED,IDLE,NONE,Red box extracted. Next step: Please extract the yellow box.,58.8,OPEN,0.105,0.11,1.1,0.104,-0.805,2.208,145.0,0.0,-137.7,1,0.107,-0.703,2.382,844.1,649.2,1281.9,976.5,0.108,-0.701,2.383,853.4,653.5,1274.3,977.9,APPROACHED,1,0.204,2,OBJECT_EXTRACTED,1.0,Deterministic validation consensus.
26,5.242,2026-09-10T10:56:46.914156Z,30.0,2,OBJECT_EXTRACTED,IDLE,NONE,Red box extracted. Next step: Please extract the yellow box.,59.1,OPEN,0.105,0.109,1.1,0.105,-0.805,2.207,145.0,0.0,-137.7,1,0.107,-0.703,2.382,843.4,649.2,1282.4,977.2,0.105,-0.7,2.384,847.1,655.3,1274.1,979.1,APPROACHED,1,0.206,2,OBJECT_EXTRACTED,1.0,Deterministic validation consensus.
27,5.353,2026-09-10T10:56:47.025702Z,30.0,2,OBJECT_EXTRACTED,IDLE,NONE,Red box extracted. Next step: Please extract the yellow box.,59.0,OPEN,0.105,0.109,1.1,0.105,-0.805,2.207,145.0,0.0,-137.7,1,0.107,-0.703,2.382,843.7,648.9,1281.8,976.8,0.107,-0.699,2.384,851.3,654.7,1273.3,980.9,APPROACHED,1,0.206,2,OBJECT_EXTRACTED,1.0,Deterministic validation consensus.
28,5.458,2026-09-10T10:56:47.130388Z,30.0,2,OBJECT_EXTRACTED,IDLE,NONE,Red box extracted. Next step: Please extract the yellow box.,60.2,OPEN,0.104,0.109,1.1,0.105,-0.805,2.207,145.0,0.0,-137.7,1,0.107,-0.704,2.381,842.6,648.2,1282.4,976.7,0.107,-0.699,2.384,851.0,654.5,1273.5,981.0,APPROACHED,1,0.206,2,OBJECT_EXTRACTED,1.0,Deterministic validation consensus.
29,5.564,2026-09-10T10:56:47.237064Z,30.0,2,OBJECT_EXTRACTED,IDLE,NONE,Red box extracted. Next step: Please extract the yellow box.,59.6,OPEN,0.103,0.11,1.1,0.104,-0.805,2.207,145.0,0.0,-137.7,1,0.108,-0.703,2.382,844.1,649.2,1283.0,976.9,0.105,-0.7,2.383,847.1,653.9,1274.2,978.7,APPROACHED,1,0.205,2,OBJECT_EXTRACTED,1.0,Deterministic validation consensus.
30,5.677,2026-09-10T10:56:47.349348Z,30.0,2,OBJECT_EXTRACTED,IDLE,NONE,Red box extracted. Next step: Please extract the yellow box.,59.5,OPEN,0.105,0.11,1.1,0.104,-0.805,2.207,145.0,0.0,-137.7,1,0.107,-0.703,2.382,844.0,648.8,1281.7,976.9,0.105,-0.7,2.384,847.0,654.1,1274.3,979.1,APPROACHED,1,0.205,2,OBJECT_EXTRACTED,1.0,Deterministic validation consensus.
31,5.821,2026-09-10T10:56:47.493269Z,30.0,2,OBJECT_EXTRACTED,IDLE,NONE,Red box extracted. Next step: Please extract the yellow box.,59.1,OPEN,0.103,0.109,1.1,0.104,-0.805,2.207,145.0,0.0,-137.7,1,0.108,-0.702,2.382,843.8,651.0,1283.2,977.4,0.107,-0.699,2.384,850.6,654.2,1273.7,981.5,APPROACHED,1,0.206,2,OBJECT_EXTRACTED,1.0,Deterministic validation consensus.
32,6.033,2026-09-10T10:56:47.705446Z,30.0,2,OBJECT_EXTRACTED,IDLE,NONE,Red box extracted. Next step: Please extract the yellow box.,59.6,OPEN,0.104,0.108,1.1,0.104,-0.806,2.207,145.0,0.0,-137.7,1,0.108,-0.703,2.382,843.7,648.7,1282.7,977.3,0.105,-0.7,2.383,847.1,654.1,1274.4,978.5,APPROACHED,1,0.206,2,OBJECT_EXTRACTED,1.0,Deterministic validation consensus.
33,6.379,2026-09-10T10:56:48.051425Z,30.0,2,OBJECT_EXTRACTED,IDLE,NONE,Red box extracted. Next step: Please extract the yellow box.,59.6,OPEN,0.102,0.109,1.1,0.103,-0.806,2.207,145.0,0.0,-137.7,1,0.108,-0.703,2.382,844.7,649.4,1282.2,976.7,0.105,-0.7,2.383,846.3,653.6,1274.3,979.1,APPROACHED,1,0.206,2,OBJECT_EXTRACTED,1.0,Deterministic validation consensus.
34,6.515,2026-09-10T10:56:48.187938Z,30.0,2,OBJECT_EXTRACTED,IDLE,NONE,Red box extracted. Next step: Please extract the yellow box.,59.8,OPEN,0.102,0.109,1.1,0.103,-0.806,2.207,145.0,0.0,-137.7,1,0.108,-0.704,2.382,844.8,649.5,1281.7,976.0,0.104,-0.701,2.383,845.6,653.4,1273.9,978.8,APPROACHED,1,0.205,2,OBJECT_EXTRACTED,1.0,Deterministic validation consensus.
35,6.73,2026-09-10T10:56:48.402325Z,30.0,2,OBJECT_EXTRACTED,IDLE,NONE,Red box extracted. Next step: Please extract the yellow box.,60.3,OPEN,0.102,0.108,1.1,0.102,-0.806,2.207,145.0,0.0,-137.7,1,0.108,-0.703,2.382,844.0,649.6,1282.5,976.6,0.104,-0.7,2.383,845.8,654.0,1274.1,978.6,APPROACHED,1,0.206,2,OBJECT_EXTRACTED,1.0,Deterministic validation consensus.
36,6.914,2026-09-10T10:56:48.587022Z,30.0,2,OBJECT_EXTRACTED,IDLE,NONE,Red box extracted. Next step: Please extract the yellow box.,60.4,OPEN,0.107,0.109,1.1,0.104,-0.806,2.207,145.0,0.0,-137.7,1,0.108,-0.702,2.382,843.7,650.7,1283.2,977.9,0.105,-0.7,2.383,846.7,653.7,1274.3,978.5,APPROACHED,1,0.205,2,OBJECT_EXTRACTED,1.0,Deterministic validation consensus.
37,7.062,2026-09-10T10:56:48.734193Z,30.0,2,OBJECT_EXTRACTED,IDLE,NONE,Red box extracted. Next step: Please extract the yellow box.,60.7,OPEN,0.104,0.11,1.1,0.104,-0.805,2.207,145.0,0.0,-137.7,1,0.108,-0.703,2.382,844.5,650.5,1282.3,977.0,0.106,-0.7,2.383,848.2,653.8,1274.4,978.6,APPROACHED,1,0.205,2,OBJECT_EXTRACTED,1.0,Deterministic validation consensus.
38,7.199,2026-09-10T10:56:48.871855Z,30.0,2,OBJECT_EXTRACTED,IDLE,NONE,Red box extracted. Next step: Please extract the yellow box.,61.1,OPEN,0.1,0.11,1.1,0.102,-0.805,2.208,145.0,0.0,-137.7,1,0.108,-0.702,2.382,844.0,651.2,1283.6,977.1,0.108,-0.702,2.383,852.2,652.6,1274.2,976.6,APPROACHED,1,0.203,2,OBJECT_EXTRACTED,1.0,Deterministic validation consensus.
39,7.354,2026-09-10T10:56:49.026368Z,30.0,2,OBJECT_EXTRACTED,IDLE,NONE,Red box extracted. Next step: Please extract the yellow box.,61.0,OPEN,0.104,0.11,1.1,0.103,-0.805,2.208,145.0,0.0,-137.7,1,0.107,-0.703,2.382,843.2,650.0,1282.3,975.8,0.108,-0.701,2.383,851.8,652.8,1274.3,977.6,APPROACHED,1,0.204,2,OBJECT_EXTRACTED,1.0,Deterministic validation consensus.
40,7.564,2026-09-10T10:56:49.236410Z,30.0,2,OBJECT_EXTRACTED,IDLE,NONE,Red box extracted. Next step: Please extract the yellow box.,61.1,OPEN,0.098,0.109,1.1,0.1,-0.805,2.207,145.0,0.0,-137.7,1,0.108,-0.703,2.382,844.2,650.0,1282.3,975.9,0.106,-0.699,2.384,850.0,653.7,1274.0,981.6,APPROACHED,1,0.206,2,OBJECT_EXTRACTED,1.0,Deterministic validation consensus.
41,7.659,2026-09-10T10:56:49.331529Z,30.0,2,OBJECT_EXTRACTED,IDLE,NONE,Red box extracted. Next step: Please extract the yellow box.,60.8,OPEN,0.097,0.109,1.1,0.099,-0.806,2.207,145.0,0.0,-137.7,1,0.107,-0.703,2.382,842.9,650.2,1282.5,977.1,0.105,-0.7,2.383,847.3,653.4,1273.7,979.1,APPROACHED,1,0.205,2,OBJECT_EXTRACTED,1.0,Deterministic validation consensus.
42,7.744,2026-09-10T10:56:49.416918Z,30.0,2,OBJECT_EXTRACTED,IDLE,NONE,Red box extracted. Next step: Please extract the yellow box.,60.5,OPEN,0.098,0.109,1.1,0.099,-0.805,2.207,145.0,0.0,-137.7,1,0.108,-0.703,2.382,843.9,650.2,1282.9,977.3,0.105,-0.701,2.383,847.4,653.5,1274.8,978.5,APPROACHED,1,0.205,2,OBJECT_EXTRACTED,1.0,Deterministic validation consensus.
43,7.827,2026-09-10T10:56:49.499152Z,30.0,2,OBJECT_EXTRACTED,IDLE,NONE,Red box extracted. Next step: Please extract the yellow box.,65.9,OPEN,0.101,0.108,1.1,0.1,-0.806,2.207,145.0,0.0,-137.7,1,0.108,-0.704,2.381,843.4,648.8,1283.0,976.2,0.107,-0.699,2.384,850.8,655.0,1273.5,980.4,APPROACHED,1,0.207,2,OBJECT_EXTRACTED,1.0,Deterministic validation consensus.
44,7.93,2026-09-10T10:56:49.602799Z,30.0,2,OBJECT_EXTRACTED,IDLE,NONE,Red box extracted. Next step: Please extract the yellow box.,65.3,OPEN,0.1,0.11,1.1,0.101,-0.805,2.207,145.0,0.0,-137.7,1,0.107,-0.703,2.382,843.7,649.8,1282.0,976.6,0.107,-0.701,2.383,851.2,652.6,1274.3,977.7,APPROACHED,1,0.204,2,OBJECT_EXTRACTED,1.0,Deterministic validation consensus.
45,8.034,2026-09-10T10:56:49.706336Z,30.0,2,OBJECT_EXTRACTED,IDLE,NONE,Red box extracted. Next step: Please extract the yellow box.,64.5,OPEN,0.099,0.11,1.1,0.1,-0.805,2.207,145.0,0.0,-137.7,1,0.107,-0.704,2.382,843.9,649.6,1282.1,975.9,0.104,-0.794,2.329,929.2,655.1,1191.0,769.4,APPROACHED,1,0.122,2,OBJECT_EXTRACTED,1.0,Deterministic validation consensus.
