frame_id,timestamp_sec,timestamp_iso,fps,step_id,step_name,activity,anomaly,instruction,lid_angle_deg,lid_state,wrist_cam_x,wrist_cam_y,wrist_cam_z,wrist_rack_x,wrist_rack_y,wrist_rack_z,elbow_angle_deg,shoulder_angle_deg,body_orientation_deg,rom_violated,container_rack_x,container_rack_y,container_rack_z,container_xmin,container_ymin,container_xmax,container_ymax,component_rack_x,component_rack_y,component_rack_z,component_xmin,component_ymin,component_xmax,component_ymax,component_state,component_is_inside,hand_to_object_dist_m,llm_verified_step,llm_verified_name,llm_confidence,llm_reason
12,4.448,2026-09-10T08:47:42.012923Z,13.0,1,BOX_OPENED,EXTRACT COMPONENT BOX,NONE,Box opened. Next step: Please take out the object.,53.3,OPEN,-0.333,-0.276,1.1,-0.335,-1.14,2.014,145.0,0.0,-137.7,1,0.104,-0.701,2.383,842.4,656.2,1276.0,975.1,-0.348,-1.175,2.051,567.0,216.0,657.0,286.0,EXTRACTED,0,0.053,0,IDLE,1.0,System initialized. Awaiting box opening.
13,4.525,2026-09-10T08:47:42.089627Z,14.0,2,OBJECT_EXTRACTED,EXTRACT COMPONENT BOX,NONE,Object extracted. Next step: Please return the object into the box.,54.0,OPEN,-0.337,-0.276,1.1,-0.334,-1.14,2.014,145.0,0.0,-137.7,1,0.103,-0.7,2.383,842.2,657.0,1275.6,975.6,-0.353,-1.175,2.051,562.0,216.0,652.0,286.0,EXTRACTED,0,0.055,0,IDLE,1.0,System initialized. Awaiting box opening.
14,4.596,2026-09-10T08:47:42.160833Z,12.5,2,OBJECT_EXTRACTED,EXTRACT COMPONENT BOX,NONE,Object extracted. Next step: Please return the object into the box.,53.9,OPEN,-0.337,-0.277,1.1,-0.339,-1.14,2.014,145.0,0.0,-137.7,1,0.103,-0.701,2.383,842.7,656.5,1275.5,975.7,-0.352,-1.176,2.051,563.0,215.0,653.0,285.0,EXTRACTED,0,0.053,0,IDLE,1.0,System initialized. Awaiting box opening.
15,4.664,2026-09-10T08:47:42.228871Z,14.6,2,OBJECT_EXTRACTED,EXTRACT COMPONENT BOX,NONE,Object extracted. Next step: Please return the object into the box.,54.7,OPEN,-0.339,-0.277,1.1,-0.339,-1.14,2.014,145.0,0.0,-137.7,1,0.103,-0.701,2.383,842.4,655.7,1275.6,975.3,-0.354,-1.176,2.051,561.0,215.0,651.0,285.0,EXTRACTED,0,0.054,0,IDLE,1.0,System initialized. Awaiting box opening.
16,4.766,2026-09-10T08:47:42.331268Z,10.1,2,OBJECT_EXTRACTED,EXTRACT COMPONENT BOX,NONE,Object extracted. Next step: Please return the object into the box.,54.8,OPEN,-0.338,-0.276,1.1,-0.34,-1.14,2.014,145.0,0.0,-137.7,1,0.103,-0.701,2.383,842.2,656.8,1274.9,975.0,-0.353,-1.175,2.051,562.0,216.0,652.0,286.0,EXTRACTED,0,0.053,0,IDLE,1.0,System initialized. Awaiting box opening.
17,4.828,2026-09-10T08:47:42.392638Z,14.5,2,OBJECT_EXTRACTED,EXTRACT COMPONENT BOX,NONE,Object extracted. Next step: Please return the object into the box.,54.2,OPEN,-0.336,-0.276,1.1,-0.338,-1.14,2.014,145.0,0.0,-137.7,1,0.103,-0.701,2.383,842.3,656.7,1275.4,975.4,-0.352,-1.175,2.051,563.0,216.0,653.0,286.0,EXTRACTED,0,0.053,0,IDLE,1.0,System initialized. Awaiting box opening.
18,4.89,2026-09-10T08:47:42.455157Z,16.3,2,OBJECT_EXTRACTED,EXTRACT COMPONENT BOX,NONE,Object extracted. Next step: Please return the object into the box.,53.2,OPEN,-0.337,-0.276,1.1,-0.337,-1.14,2.014,145.0,0.0,-137.7,1,0.102,-0.7,2.383,841.6,657.5,1274.8,975.2,-0.352,-1.175,2.051,563.0,216.0,653.0,286.0,EXTRACTED,0,0.053,0,IDLE,1.0,System initialized. Awaiting box opening.
19,4.962,2026-09-10T08:47:42.526991Z,15.3,2,OBJECT_EXTRACTED,EXTRACT COMPONENT BOX,NONE,Object extracted. Next step: Please return the object into the box.,53.3,OPEN,-0.329,-0.277,1.1,-0.333,-1.14,2.014,145.0,0.0,-137.7,1,0.103,-0.701,2.383,842.2,657.1,1275.3,975.0,-0.344,-1.176,2.051,571.0,215.0,661.0,285.0,EXTRACTED,0,0.053,0,IDLE,1.0,System initialized. Awaiting box opening.
20,5.033,2026-09-10T08:47:42.597858Z,14.1,2,OBJECT_EXTRACTED,EXTRACT COMPONENT BOX,NONE,Object extracted. Next step: Please return the object into the box.,53.0,OPEN,-0.338,-0.277,1.1,-0.333,-1.14,2.014,145.0,0.0,-137.7,1,0.102,-0.701,2.383,841.7,656.3,1274.3,974.9,-0.354,-1.176,2.051,561.0,215.0,651.0,285.0,EXTRACTED,0,0.056,0,IDLE,1.0,System initialized. Awaiting box opening.
21,5.134,2026-09-10T08:47:42.698836Z,13.5,2,OBJECT_EXTRACTED,EXTRACT COMPONENT BOX,NONE,Object extracted. Next step: Please return the object into the box.,52.8,OPEN,-0.338,-0.277,1.1,-0.341,-1.14,2.014,145.0,0.0,-137.7,1,0.103,-0.701,2.383,841.9,656.4,1275.1,975.7,-0.354,-1.176,2.051,561.0,215.0,651.0,285.0,EXTRACTED,0,0.053,0,IDLE,1.0,System initialized. Awaiting box opening.
22,5.264,2026-09-10T08:47:42.829445Z,9.4,2,OBJECT_EXTRACTED,EXTRACT COMPONENT BOX,NONE,Object extracted. Next step: Please return the object into the box.,52.4,OPEN,-0.338,-0.276,1.1,-0.341,-1.14,2.014,145.0,0.0,-137.7,1,0.103,-0.7,2.383,842.7,657.6,1275.1,975.3,-0.353,-1.175,2.051,562.0,216.0,652.0,286.0,EXTRACTED,0,0.052,0,IDLE,1.0,System initialized. Awaiting box opening.
23,5.361,2026-09-10T08:47:42.926086Z,7.5,2,OBJECT_EXTRACTED,EXTRACT COMPONENT BOX,NONE,Object extracted. Next step: Please return the object into the box.,52.5,OPEN,-0.335,-0.277,1.1,-0.338,-1.14,2.014,145.0,0.0,-137.7,1,0.103,-0.7,2.384,842.6,657.6,1275.2,975.5,-0.351,-1.176,2.051,564.0,215.0,654.0,285.0,EXTRACTED,0,0.053,0,IDLE,1.0,System initialized. Awaiting box opening.
24,5.44,2026-09-10T08:47:43.005287Z,11.4,2,OBJECT_EXTRACTED,EXTRACT COMPONENT BOX,NONE,Object extracted. Next step: Please return the object into the box.,52.5,OPEN,-0.335,-0.277,1.1,-0.335,-1.141,2.014,145.0,0.0,-137.7,1,0.103,-0.701,2.383,841.9,656.7,1275.6,975.1,-0.351,-1.176,2.051,564.0,215.0,654.0,285.0,EXTRACTED,0,0.054,0,IDLE,1.0,System initialized. Awaiting box opening.
25,5.513,2026-09-10T08:47:43.077712Z,12.8,2,OBJECT_EXTRACTED,EXTRACT COMPONENT BOX,NONE,Object extracted. Next step: Please return the object into the box.,52.6,OPEN,-0.338,-0.277,1.1,-0.336,-1.14,2.014,145.0,0.0,-137.7,1,0.103,-0.7,2.383,842.3,657.5,1275.2,975.1,-0.353,-1.176,2.051,562.0,215.0,652.0,285.0,EXTRACTED,0,0.054,0,IDLE,1.0,System initialized. Awaiting box opening.
26,5.588,2026-09-10T08:47:43.153458Z,13.6,2,OBJECT_EXTRACTED,EXTRACT COMPONENT BOX,NONE,Object extracted. Next step: Please return the object into the box.,52.9,OPEN,-0.34,-0.277,1.1,-0.339,-1.14,2.014,145.0,0.0,-137.7,1,0.103,-0.7,2.383,842.9,657.7,1274.0,974.8,-0.355,-1.176,2.051,560.0,215.0,650.0,285.0,EXTRACTED,0,0.054,0,IDLE,1.0,System initialized. Awaiting box opening.
27,5.675,2026-09-10T08:47:43.239941Z,13.4,2,OBJECT_EXTRACTED,EXTRACT COMPONENT BOX,NONE,Object extracted. Next step: Please return the object into the box.,52.8,OPEN,-0.34,-0.277,1.1,-0.339,-1.14,2.014,145.0,0.0,-137.7,1,0.103,-0.701,2.383,842.3,656.0,1275.0,975.7,-0.355,-1.176,2.051,560.0,215.0,650.0,285.0,EXTRACTED,0,0.054,0,IDLE,1.0,System initialized. Awaiting box opening.
28,5.745,2026-09-10T08:47:43.310242Z,11.7,2,OBJECT_EXTRACTED,EXTRACT COMPONENT BOX,NONE,Object extracted. Next step: Please return the object into the box.,53.9,OPEN,-0.334,-0.277,1.1,-0.336,-1.14,2.014,145.0,0.0,-137.7,1,0.103,-0.701,2.383,842.3,656.2,1275.6,975.4,-0.349,-1.176,2.051,566.0,215.0,656.0,285.0,EXTRACTED,0,0.053,0,IDLE,1.0,System initialized. Awaiting box opening.
29,5.809,2026-09-10T08:47:43.373620Z,14.5,2,OBJECT_EXTRACTED,EXTRACT COMPONENT BOX,NONE,Object extracted. Next step: Please return the object into the box.,53.4,OPEN,-0.334,-0.277,1.1,-0.331,-1.14,2.014,145.0,0.0,-137.7,1,0.103,-0.701,2.383,842.6,657.1,1275.2,974.8,-0.349,-1.176,2.051,566.0,215.0,656.0,285.0,EXTRACTED,0,0.055,0,IDLE,1.0,System initialized. Awaiting box opening.
30,5.88,2026-09-10T08:47:43.444871Z,15.3,2,OBJECT_EXTRACTED,EXTRACT COMPONENT BOX,NONE,Object extracted. Next step: Please return the object into the box.,53.2,OPEN,-0.337,-0.277,1.1,-0.333,-1.14,2.014,145.0,0.0,-137.7,1,0.103,-0.701,2.383,842.7,656.2,1275.0,974.8,-0.352,-1.176,2.051,563.0,215.0,653.0,285.0,EXTRACTED,0,0.055,0,IDLE,1.0,System initialized. Awaiting box opening.
31,5.976,2026-09-10T08:47:43.540897Z,10.2,2,OBJECT_EXTRACTED,EXTRACT COMPONENT BOX,NONE,Object extracted. Next step: Please return the object into the box.,53.0,OPEN,-0.337,-0.277,1.1,-0.335,-1.14,2.014,145.0,0.0,-137.7,1,0.103,-0.701,2.383,842.1,656.8,1275.8,975.1,-0.352,-1.176,2.051,563.0,215.0,653.0,285.0,EXTRACTED,0,0.054,0,IDLE,1.0,System initialized. Awaiting box opening.
32,6.04,2026-09-10T08:47:43.605195Z,14.7,2,OBJECT_EXTRACTED,EXTRACT COMPONENT BOX,NONE,Object extracted. Next step: Please return the object into the box.,53.4,OPEN,-0.338,-0.276,1.1,-0.335,-1.139,2.014,145.0,0.0,-137.7,1,0.103,-0.701,2.383,842.3,656.1,1274.7,974.9,-0.353,-1.175,2.051,562.0,216.0,652.0,286.0,EXTRACTED,0,0.055,0,IDLE,1.0,System initialized. Awaiting box opening.
33,6.105,2026-09-10T08:47:43.669942Z,16.2,2,OBJECT_EXTRACTED,EXTRACT COMPONENT BOX,NONE,Object extracted. Next step: Please return the object into the box.,53.5,OPEN,-0.331,-0.276,1.1,-0.333,-1.139,2.015,145.0,0.0,-137.7,1,0.103,-0.701,2.383,842.6,656.4,1274.5,975.2,-0.346,-1.175,2.051,569.0,216.0,659.0,286.0,EXTRACTED,0,0.053,0,IDLE,1.0,System initialized. Awaiting box opening.
34,6.178,2026-09-10T08:47:43.743156Z,14.7,2,OBJECT_EXTRACTED,EXTRACT COMPONENT BOX,NONE,Object extracted. Next step: Please return the object into the box.,54.1,OPEN,-0.33,-0.276,1.1,-0.327,-1.139,2.015,145.0,0.0,-137.7,1,0.103,-0.701,2.383,842.9,655.8,1274.9,975.0,-0.346,-1.175,2.051,569.0,216.0,659.0,286.0,EXTRACTED,0,0.055,0,IDLE,1.0,System initialized. Awaiting box opening.
35,6.259,2026-09-10T08:47:43.823682Z,13.4,2,OBJECT_EXTRACTED,EXTRACT COMPONENT BOX,NONE,Object extracted. Next step: Please return the object into the box.,54.5,OPEN,-0.337,-0.277,1.1,-0.331,-1.139,2.015,145.0,0.0,-137.7,1,0.103,-0.7,2.383,842.7,656.8,1275.6,975.6,-0.352,-1.176,2.051,563.0,215.0,653.0,285.0,EXTRACTED,0,0.056,0,IDLE,1.0,System initialized. Awaiting box opening.
36,6.349,2026-09-10T08:47:43.913763Z,12.4,2,OBJECT_EXTRACTED,EXTRACT COMPONENT BOX,NONE,Object extracted. Next step: Please return the object into the box.,55.2,OPEN,-0.337,-0.277,1.1,-0.336,-1.139,2.014,145.0,0.0,-137.7,1,0.102,-0.701,2.383,841.9,655.9,1274.5,975.2,-0.353,-1.176,2.051,562.0,215.0,652.0,285.0,EXTRACTED,0,0.055,0,IDLE,1.0,System initialized. Awaiting box opening.
37,6.445,2026-09-10T08:47:44.010416Z,11.3,2,OBJECT_EXTRACTED,EXTRACT COMPONENT BOX,NONE,Object extracted. Next step: Please return the object into the box.,55.6,OPEN,-0.337,-0.277,1.1,-0.336,-1.139,2.014,145.0,0.0,-137.7,1,0.103,-0.7,2.383,842.0,657.0,1275.3,975.1,-0.353,-1.176,2.051,562.0,215.0,652.0,285.0,EXTRACTED,0,0.055,0,IDLE,1.0,System initialized. Awaiting box opening.
38,6.586,2026-09-10T08:47:44.150965Z,9.6,2,OBJECT_EXTRACTED,EXTRACT COMPONENT BOX,NONE,Object extracted. Next step: Please return the object into the box.,56.3,OPEN,-0.33,-0.276,1.1,-0.333,-1.139,2.014,145.0,0.0,-137.7,1,0.103,-0.7,2.383,841.7,657.2,1276.0,975.4,-0.346,-1.175,2.051,569.0,216.0,659.0,286.0,EXTRACTED,0,0.053,0,IDLE,1.0,System initialized. Awaiting box opening.
39,6.971,2026-09-10T08:47:44.535726Z,6.3,2,OBJECT_EXTRACTED,EXTRACT COMPONENT BOX,NONE,Object extracted. Next step: Please return the object into the box.,56.1,OPEN,-0.33,-0.277,1.1,-0.329,-1.139,2.014,145.0,0.0,-137.7,1,0.103,-0.7,2.383,841.6,657.1,1275.1,975.4,-0.346,-1.176,2.051,569.0,215.0,659.0,285.0,EXTRACTED,0,0.055,0,IDLE,1.0,System initialized. Awaiting box opening.
40,7.135,2026-09-10T08:47:44.700242Z,2.7,2,OBJECT_EXTRACTED,EXTRACT COMPONENT BOX,NONE,Object extracted. Next step: Please return the object into the box.,56.0,OPEN,-0.333,-0.277,1.1,-0.329,-1.138,2.014,145.0,0.0,-137.7,1,0.103,-0.701,2.383,842.5,656.8,1275.4,974.8,-0.348,-1.176,2.051,567.0,215.0,657.0,285.0,EXTRACTED,0,0.056,0,IDLE,1.0,System initialized. Awaiting box opening.
41,7.355,2026-09-10T08:47:44.920515Z,5.9,2,OBJECT_EXTRACTED,EXTRACT COMPONENT BOX,NONE,Object extracted. Next step: Please return the object into the box.,55.8,OPEN,-0.338,-0.277,1.1,-0.334,-1.139,2.014,145.0,0.0,-137.7,1,0.103,-0.7,2.383,841.8,657.9,1275.2,975.0,-0.353,-1.176,2.051,562.0,215.0,652.0,285.0,EXTRACTED,0,0.056,0,IDLE,1.0,System initialized. Awaiting box opening.
42,7.609,2026-09-10T08:47:45.174152Z,4.7,2,OBJECT_EXTRACTED,EXTRACT COMPONENT BOX,NONE,Object extracted. Next step: Please return the object into the box.,55.6,OPEN,-0.338,-0.277,1.1,-0.336,-1.14,2.014,145.0,0.0,-137.7,1,0.103,-0.7,2.383,841.8,657.2,1275.8,975.2,-0.353,-1.176,2.051,562.0,215.0,652.0,285.0,EXTRACTED,0,0.055,0,IDLE,1.0,System initialized. Awaiting box opening.
43,7.73,2026-09-10T08:47:45.295273Z,3.9,2,OBJECT_EXTRACTED,EXTRACT COMPONENT BOX,NONE,Object extracted. Next step: Please return the object into the box.,56.1,OPEN,-0.334,-0.277,1.1,-0.335,-1.14,2.014,145.0,0.0,-137.7,1,0.102,-0.701,2.383,840.4,655.9,1275.9,975.0,-0.349,-1.176,2.051,566.0,215.0,656.0,285.0,EXTRACTED,0,0.054,0,IDLE,1.0,System initialized. Awaiting box opening.
44,7.85,2026-09-10T08:47:45.414787Z,8.1,2,OBJECT_EXTRACTED,EXTRACT COMPONENT BOX,NONE,Object extracted. Next step: Please return the object into the box.,56.6,OPEN,-0.334,-0.277,1.1,-0.331,-1.14,2.014,145.0,0.0,-137.7,1,0.102,-0.701,2.383,841.1,656.7,1273.9,974.7,-0.349,-1.176,2.051,566.0,215.0,656.0,285.0,EXTRACTED,0,0.055,0,IDLE,1.0,System initialized. Awaiting box opening.
45,8.08,2026-09-10T08:47:45.645067Z,7.1,2,OBJECT_EXTRACTED,EXTRACT COMPONENT BOX,NONE,Object extracted. Next step: Please return the object into the box.,56.3,OPEN,-0.336,-0.277,1.1,-0.331,-1.14,2.014,145.0,0.0,-137.7,1,0.103,-0.7,2.383,841.3,658.0,1275.3,974.5,-0.351,-1.176,2.051,564.0,215.0,654.0,285.0,EXTRACTED,0,0.055,0,IDLE,1.0,System initialized. Awaiting box opening.
46,8.504,2026-09-10T08:47:46.068970Z,3.4,2,OBJECT_EXTRACTED,EXTRACT COMPONENT BOX,NONE,Object extracted. Next step: Please return the object into the box.,56.1,OPEN,-0.34,-0.277,1.1,-0.336,-1.14,2.014,145.0,0.0,-137.7,1,0.103,-0.7,2.384,840.9,657.9,1276.7,975.2,-0.355,-1.176,2.051,560.0,215.0,650.0,285.0,EXTRACTED,0,0.055,0,IDLE,1.0,System initialized. Awaiting box opening.
47,8.699,2026-09-10T08:47:46.263717Z,2.9,2,OBJECT_EXTRACTED,IDLE,NONE,Object extracted. Next step: Please return the object into the box.,55.9,OPEN,0.096,0.106,1.1,-0.112,-0.969,2.113,145.0,0.0,-137.7,1,0.103,-0.701,2.383,840.9,656.2,1275.6,975.4,0.1,-0.83,2.251,1015.0,615.0,1105.0,685.0,DOCKED,1,0.289,0,IDLE,1.0,System initialized. Awaiting box opening.
48,8.922,2026-09-10T08:47:46.486741Z,5.1,2,OBJECT_EXTRACTED,IDLE,NONE,Object extracted. Next step: Please return the object into the box.,56.3,OPEN,0.095,0.108,1.1,0.373,-0.598,2.327,145.0,0.0,-137.7,1,0.103,-0.702,2.383,841.4,654.3,1275.7,975.2,0.099,-0.827,2.252,1014.0,618.0,1104.0,688.0,DOCKED,1,0.365,0,IDLE,1.0,System initialized. Awaiting box opening.
49,9.137,2026-09-10T08:47:46.701997Z,4.4,2,OBJECT_EXTRACTED,IDLE,NONE,Object extracted. Next step: Please return the object into the box.,56.8,OPEN,0.095,0.107,1.1,0.439,-0.545,2.356,145.0,0.0,-137.7,1,0.102,-0.702,2.383,840.6,654.4,1274.3,975.4,0.098,-0.795,2.329,915.5,653.2,1192.8,769.4,DOCKED,1,0.424,0,IDLE,1.0,System initialized. Awaiting box opening.
50,9.369,2026-09-10T08:47:46.933927Z,4.4,2,OBJECT_EXTRACTED,APPROACH COMPONENT BOX,NONE,Object extracted. Next step: Please return the object into the box.,56.0,OPEN,0.095,0.107,1.1,0.248,-0.691,2.273,145.0,0.0,-137.7,1,0.102,-0.701,2.383,840.6,655.6,1274.7,975.3,0.099,-0.795,2.329,918.0,653.1,1191.2,769.7,APPROACHED,1,0.19,0,IDLE,1.0,System initialized. Awaiting box opening.
51,9.505,2026-09-10T08:47:47.069695Z,4.9,2,OBJECT_EXTRACTED,APPROACH COMPONENT BOX,NONE,Object extracted. Next step: Please return the object into the box.,55.3,OPEN,0.095,0.107,1.1,0.166,-0.753,2.237,145.0,0.0,-137.7,1,0.103,-0.7,2.383,841.9,657.3,1276.1,975.2,0.1,-0.794,2.329,920.8,655.9,1191.1,770.1,APPROACHED,1,0.121,0,IDLE,1.0,System initialized. Awaiting box opening.
52,9.652,2026-09-10T08:47:47.217075Z,7.1,3,OBJECT_RETURNED,CONTACT COMPONENT BOX,NONE,Object returned. Next step: Please close the box.,55.3,OPEN,0.098,0.107,1.1,0.131,-0.781,2.221,145.0,0.0,-137.7,1,0.102,-0.701,2.383,840.6,656.5,1275.0,975.3,0.099,-0.794,2.329,918.2,654.3,1191.1,769.9,GRASPED,1,0.113,0,IDLE,1.0,System initialized. Awaiting box opening.
53,9.808,2026-09-10T08:47:47.372689Z,7.2,3,OBJECT_RETURNED,IDLE,NONE,Object returned. Next step: Please close the box.,55.2,OPEN,-0.572,-0.347,1.1,-0.223,-0.994,2.098,145.0,0.0,-137.7,1,0.102,-0.701,2.383,841.5,655.3,1274.0,974.8,0.099,-0.795,2.329,918.0,652.7,1192.3,769.9,DOCKED,1,0.443,0,IDLE,1.0,System initialized. Awaiting box opening.
54,9.933,2026-09-10T08:47:47.497666Z,5.9,3,OBJECT_RETURNED,IDLE,NONE,Object returned. Next step: Please close the box.,55.3,OPEN,0.096,0.105,1.1,-0.294,-1.037,2.073,145.0,0.0,-137.7,1,0.103,-0.701,2.383,841.8,655.9,1274.8,974.8,0.1,-0.83,2.251,1015.0,615.0,1105.0,685.0,DOCKED,1,0.48,0,IDLE,1.0,System initialized. Awaiting box opening.
55,10.433,2026-09-10T08:47:47.998375Z,9.0,3,OBJECT_RETURNED,IDLE,NONE,Object returned. Next step: Please close the box.,55.3,OPEN,0.096,0.108,1.1,0.413,-0.621,2.313,145.0,0.0,-137.7,1,0.103,-0.701,2.383,841.4,655.9,1275.3,975.1,0.099,-0.795,2.329,916.5,653.4,1192.5,770.1,DOCKED,1,0.359,0,IDLE,1.0,System initialized. Awaiting box opening.
56,10.958,2026-09-10T08:47:48.522810Z,1.9,3,OBJECT_RETURNED,IDLE,NONE,Object returned. Next step: Please close the box.,54.8,OPEN,0.095,0.105,1.1,1.789,0.186,2.778,145.0,0.0,-137.7,1,0.102,-0.701,2.383,841.3,654.9,1275.0,975.2,0.099,-0.831,2.25,1014.0,614.0,1104.0,684.0,DOCKED,1,2.041,0,IDLE,1.0,System initialized. Awaiting box opening.
57,11.519,2026-09-10T08:47:49.084345Z,2.0,3,OBJECT_RETURNED,IDLE,NONE,Object returned. Next step: Please close the box.,55.0,OPEN,-0.57,-0.347,1.1,-0.023,-0.879,2.164,145.0,0.0,-137.7,1,0.103,-0.702,2.383,841.2,654.3,1275.8,975.2,-0.401,-0.785,2.277,142.0,323.0,976.0,1080.0,RELEASED,0,0.405,2,OBJECT_EXTRACTED,0.88,Component extracted and held outside container.
58,11.618,2026-09-10T08:47:49.182984Z,1.8,3,OBJECT_RETURNED,IDLE,NONE,Object returned. Next step: Please close the box.,54.8,OPEN,-0.571,-0.347,1.1,-1.116,-1.519,1.793,145.0,0.0,-137.7,1,0.103,-0.701,2.383,842.0,655.5,1274.6,974.7,0.098,-0.795,2.329,915.8,653.1,1191.6,770.2,DOCKED,1,1.512,2,OBJECT_EXTRACTED,0.88,Component extracted and held outside container.
